ann_id,work,source_dataset,annotation_type,text,text_clean,t_start,t_end,clip_id,verb,noun,verb_category,split,task,llm_type,which,alt_description,env_table,env_position,env_background,n_objects
test/vertical_pick_place/95,EgoDex,EgoDex,task-instruction,Pick up the box vertically from the pink tablecloth and place it down at another location.,pick up the box vertically from the pink tablecloth and place it down at another location.,,,vertical_pick_place,pick,box,pick,test,Vertical Pick & Place,reversible,1,Pick up the box vertically from its placed location and return it to the original position on the pink tablecloth.,,sitting,lavender,2
test/vertical_pick_place/96,EgoDex,EgoDex,task-instruction,Pick up the creamer from the wooden table and place it vertically at another location.,pick up the creamer from the wooden table and place it vertically at another location.,,,vertical_pick_place,pick,creamer,pick,test,Vertical Pick & Place,reversible,1,Pick up the creamer from its placed location and return it vertically to the original position on the wooden table.,wood,sitting,white,2
test/wipe_screen/4,EgoDex,EgoDex,task-instruction,Wipe the screen of the phone using the blue wipe while sitting at a wooden table with a red background.,wipe the screen of the phone using the blue wipe while sitting at a wooden table with a red background.,,,wipe_screen,wipe,phone,wipe,test,wipe screen,reset-free,1,None,wood,sitting,red,2
test/wrap/2,EgoDex,EgoDex,task-instruction,Wrap a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,wrap a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,,,wrap,wrap,box,wrap,test,wrapping,reset,1,None,,sitting,lavender,2
test/wrap/3,EgoDex,EgoDex,task-instruction,Wrap a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,wrap a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,,,wrap,wrap,box,wrap,test,wrapping,reset,1,None,,sitting,lavender,2
test/wrap/5,EgoDex,EgoDex,task-instruction,Wrap a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,wrap a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,,,wrap,wrap,box,wrap,test,wrapping,reset,1,None,,sitting,lavender,2
test/wrap/6,EgoDex,EgoDex,task-instruction,Wrapping a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,wrapping a box with wrapping paper on a pink tablecloth with a lavender background while sitting.,,,wrap,wrapping,box,wrapping,test,wrapping,reset,1,None,,sitting,lavender,2
test/wrap_unwrap_food/0,EgoDex,EgoDex,task-instruction,Wrap a bread slice with plastic wrap.,wrap a bread slice with plastic wrap.,,,wrap_unwrap_food,wrap,plastic wrap,wrap,test,wrap_unwrap_food,reversible,1,Unwrap a bread slice from plastic wrap.,,sitting,lavender,2
test/wrap_unwrap_food/11,EgoDex,EgoDex,task-instruction,Wrap a chickenburger with plastic wrap on a pink tablecloth with a lavender background.,wrap a chickenburger with plastic wrap on a pink tablecloth with a lavender background.,,,wrap_unwrap_food,wrap,plastic wrap,wrap,test,wrap_unwrap_food,reversible,1,Unwrap a chickenburger from plastic wrap on a pink tablecloth with a lavender background.,,sitting,lavender,2
test/wrap_unwrap_food/13,EgoDex,EgoDex,task-instruction,Unwrap a chickenburger from plastic wrap on a pink tablecloth with a lavender background.,unwrap a chickenburger from plastic wrap on a pink tablecloth with a lavender background.,,,wrap_unwrap_food,unwrap,plastic wrap,unwrap,test,wrap_unwrap_food,reversible,2,Wrap a chickenburger with plastic wrap on a pink tablecloth with a lavender background.,,sitting,lavender,2
test/wrap_unwrap_food/15,EgoDex,EgoDex,task-instruction,Unwrap a bread slice from plastic wrap on a pink tablecloth with a lavender background.,unwrap a bread slice from plastic wrap on a pink tablecloth with a lavender background.,,,wrap_unwrap_food,unwrap,plastic wrap,unwrap,test,wrap_unwrap_food,reversible,2,Wrap a bread slice with plastic wrap on a pink tablecloth with a lavender background.,,sitting,lavender,2
test/wrap_unwrap_food/16,EgoDex,EgoDex,task-instruction,Wrap a bread slice with plastic wrap on a pink tablecloth with a lavender background.,wrap a bread slice with plastic wrap on a pink tablecloth with a lavender background.,,,wrap_unwrap_food,wrap,plastic wrap,wrap,test,wrap_unwrap_food,reversible,1,Unwrap a bread slice from plastic wrap on a pink tablecloth with a lavender background.,,sitting,lavender,2
test/wrap_unwrap_food/2,EgoDex,EgoDex,task-instruction,Wrap a croissant with plastic wrap.,wrap a croissant with plastic wrap.,,,wrap_unwrap_food,wrap,plastic wrap,wrap,test,wrap_unwrap_food,reversible,1,Unwrap a croissant from plastic wrap.,,sitting,white,2
test/wrap_unwrap_food/5,EgoDex,EgoDex,task-instruction,Unwrap a round pastry from plastic wrap.,unwrap a round pastry from plastic wrap.,,,wrap_unwrap_food,unwrap,plastic wrap,unwrap,test,wrap_unwrap_food,reversible,2,Wrap a round pastry with plastic wrap.,,sitting,white,2
test/wrap_unwrap_food/7,EgoDex,EgoDex,task-instruction,Unwrap the mango from the plastic wrap on a pink tablecloth with a lavender background.,unwrap the mango from the plastic wrap on a pink tablecloth with a lavender background.,,,wrap_unwrap_food,unwrap,plastic wrap,unwrap,test,wrap_unwrap_food,reversible,2,Wrap a mango with plastic wrap on a pink tablecloth with a lavender background.,,sitting,lavender,2
test/write/1,EgoDex,EgoDex,task-instruction,Write on big paper using blue ink and an expo tool while sitting at a wooden table with a brown background.,write on big paper using blue ink and an expo tool while sitting at a wooden table with a brown background.,,,write,write,paper,write,test,write,reset,1,None,wood,sitting,brown,3
test/write/16,EgoDex,EgoDex,task-instruction,Write something on big paper using an expo tool with green ink while sitting at a wooden table with a red background.,write something on big paper using an expo tool with green ink while sitting at a wooden table with a red background.,,,write,write,paper,write,test,Writing Something,reset,1,None,wood,sitting,red,3
test/zip_unzip_bag/14,EgoDex,EgoDex,task-instruction,Zip a big plastic bag placed on a box on a blue tablecloth with a pink background while sitting.,zip a big plastic bag placed on a box on a blue tablecloth with a pink background while sitting.,,,zip_unzip_bag,zip,big plastic bag,zip,test,zip unzip bag,reversible,1,Unzip a big plastic bag placed on a box on a blue tablecloth with a pink background while sitting.,,sitting,pink,2
test/zip_unzip_bag/22,EgoDex,EgoDex,task-instruction,Zip a big plastic bag containing a block and a plush toy.,zip a big plastic bag containing a block and a plush toy.,,,zip_unzip_bag,zip,big plastic bag,zip,test,zip unzip bag,reversible,1,Unzip a big plastic bag containing a block and a plush toy.,,sitting,white,3
test/zip_unzip_bag/28,EgoDex,EgoDex,task-instruction,Zip a big plastic bag containing a block and a duck on a blue tablecloth with a pink background.,zip a big plastic bag containing a block and a duck on a blue tablecloth with a pink background.,,,zip_unzip_bag,zip,big plastic bag,zip,test,zip unzip bag,reversible,1,Unzip a big plastic bag containing a block and a duck on a blue tablecloth with a pink background.,,sitting,pink,3
test/zip_unzip_bag/30,EgoDex,EgoDex,task-instruction,Unzip a big plastic bag containing a block and a duck on a blue tablecloth with a pink background.,unzip a big plastic bag containing a block and a duck on a blue tablecloth with a pink background.,,,zip_unzip_bag,unzip,big plastic bag,unzip,test,zip unzip bag,reversible,2,Zip a big plastic bag containing a block and a duck on a blue tablecloth with a pink background.,,sitting,pink,3
test/zip_unzip_bag/34,EgoDex,EgoDex,task-instruction,Unzip a big plastic bag containing a block and a plush toy.,unzip a big plastic bag containing a block and a plush toy.,,,zip_unzip_bag,unzip,big plastic bag,unzip,test,zip unzip bag,reversible,2,Zip a big plastic bag containing a block and a plush toy.,,sitting,white,3
test/zip_unzip_bag/5,EgoDex,EgoDex,task-instruction,Zip a small plastic bag containing a plush toy on a blue tablecloth.,zip a small plastic bag containing a plush toy on a blue tablecloth.,,,zip_unzip_bag,zip,small plastic bag,zip,test,zip unzip bag,reversible,1,Unzip a small plastic bag containing a plush toy on a blue tablecloth.,,sitting,pink,2
test/zip_unzip_bag/7,EgoDex,EgoDex,task-instruction,Unzip a big plastic bag containing a donut and a red sharpie on a green tablecloth.,unzip a big plastic bag containing a donut and a red sharpie on a green tablecloth.,,,zip_unzip_bag,unzip,big plastic bag,unzip,test,zip unzip bag,reversible,2,Zip a big plastic bag containing a donut and a red sharpie on a green tablecloth.,,sitting, white,3
test/zip_unzip_bag/8,EgoDex,EgoDex,task-instruction,Unzip a big plastic bag containing a plush duck while sitting at a wooden table with a brown background.,unzip a big plastic bag containing a plush duck while sitting at a wooden table with a brown background.,,,zip_unzip_bag,unzip,big plastic bag,unzip,test,zip unzip bag,reversible,2,Zip a big plastic bag containing a plush duck while sitting at a wooden table with a brown background.,wood,sitting,brown,3
test/zip_unzip_case/18,EgoDex,EgoDex,task-instruction,Unzip a long case containing a plushie while sitting against a lavender background.,unzip a long case containing a plushie while sitting against a lavender background.,,,zip_unzip_case,zip,plushie,zip,test,zip_unzip_case,reversible,1,Zip up a long case containing a plushie while sitting against a lavender background.,,sitting,lavender,2
test/zip_unzip_case/19,EgoDex,EgoDex,task-instruction,Zip a short case containing a duck while sitting against a lavender background.,zip a short case containing a duck while sitting against a lavender background.,,,zip_unzip_case,unzip,duck,unzip,test,zip_unzip_case,reversible,2,Unzip a short case containing a duck while sitting against a lavender background.,,sitting,lavender,2
